transaction_id,amount,payment_method,bank,device,hour,previous_failures,attempt_number,error_code,customer_type,status
TX00307,1995,UPI,Bank_C,Android,3,0,1,NONE,NEW,SUCCESS
TX00308,19217,CARD,Bank_C,Android,4,0,1,NONE,RETURNING,FAILED
TX00309,3963,UPI,Bank_A,Android,21,2,3,BANK_ERROR,NEW,FAILED
TX00310,13013,NET_BANKING,Bank_A,Desktop,3,0,1,NONE,NEW,SUCCESS
TX00311,7555,UPI,Bank_C,iOS,7,0,1,NONE,NEW,SUCCESS
TX00312,4114,UPI,Bank_B,Desktop,3,0,1,NONE,NEW,SUCCESS
TX00313,11193,UPI,Bank_B,Desktop,10,1,2,NONE,RETURNING,SUCCESS
TX00314,18170,CARD,Bank_D,iOS,12,2,3,CARD_DECLINED,NEW,FAILED
TX00315,3109,UPI,Bank_D,Android,14,0,1,BANK_ERROR,RETURNING,SUCCESS
TX00316,16638,UPI,Bank_C,Android,15,0,1,AUTH_ERROR,NEW,SUCCESS
TX00317,10829,NET_BANKING,Bank_C,Desktop,9,1,2,NONE,RETURNING,SUCCESS
TX00318,1509,NET_BANKING,Bank_A,Android,19,2,3,NONE,RETURNING,FAILED
TX00319,12349,CARD,Bank_A,Desktop,9,0,1,NONE,NEW,SUCCESS
TX00320,884,UPI,Bank_D,Desktop,0,3,4,NONE,RETURNING,FAILED
TX00321,8196,UPI,Bank_C,Android,5,0,1,NONE,RETURNING,FAILED
TX00322,7660,CARD,Bank_C,Android,11,3,4,AUTH_ERROR,NEW,FAILED
TX00323,12633,UPI,Bank_A,iOS,0,0,1,NONE,RETURNING,SUCCESS
TX00324,7443,UPI,Bank_D,Android,4,2,3,AUTH_ERROR,NEW,FAILED
TX00325,7306,UPI,Bank_A,Android,17,0,1,NONE,RETURNING,SUCCESS
TX00326,5901,NET_BANKING,Bank_A,Android,23,1,2,AUTH_ERROR,NEW,SUCCESS
TX00327,19290,UPI,Bank_A,Android,14,0,1,NONE,RETURNING,SUCCESS
TX00328,17021,CARD,Bank_C,Android,3,0,1,NONE,RETURNING,SUCCESS
TX00329,6086,UPI,Bank_C,Android,2,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX00330,18325,CARD,Bank_B,Desktop,3,0,1,CARD_DECLINED,NEW,SUCCESS
TX00331,10747,CARD,Bank_A,Android,9,1,2,NETWORK_ERROR,NEW,SUCCESS
TX00332,8816,UPI,Bank_D,Android,19,0,1,BANK_ERROR,NEW,SUCCESS
TX00333,19434,UPI,Bank_D,iOS,11,0,1,NONE,NEW,FAILED
TX00334,12423,CARD,Bank_A,Android,8,1,2,NONE,NEW,FAILED
TX00335,4880,UPI,Bank_D,Android,21,2,3,NONE,RETURNING,SUCCESS
TX00336,2468,CARD,Bank_D,Desktop,3,0,1,NONE,RETURNING,FAILED
TX00337,12139,CARD,Bank_B,Android,1,0,1,CARD_DECLINED,NEW,FAILED
TX00338,6755,CARD,Bank_A,Android,6,0,1,NONE,NEW,FAILED
TX00339,8273,UPI,Bank_D,Android,11,0,1,AUTH_ERROR,NEW,SUCCESS
TX00340,4595,UPI,Bank_A,Desktop,11,0,1,NONE,RETURNING,SUCCESS
TX00341,10993,CARD,Bank_A,Desktop,20,0,1,NONE,RETURNING,SUCCESS
TX00342,13503,UPI,Bank_C,Desktop,17,1,2,BANK_ERROR,NEW,SUCCESS
TX00343,13221,NET_BANKING,Bank_C,Desktop,0,2,3,BANK_ERROR,RETURNING,FAILED
TX00344,11066,NET_BANKING,Bank_C,Android,6,0,1,BANK_ERROR,NEW,FAILED
TX00345,953,UPI,Bank_C,iOS,18,1,2,BANK_ERROR,RETURNING,FAILED
TX00346,17058,UPI,Bank_C,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX00347,17632,UPI,Bank_B,Desktop,12,1,2,NONE,RETURNING,SUCCESS
TX00348,10007,NET_BANKING,Bank_B,iOS,19,0,1,BANK_ERROR,RETURNING,SUCCESS
TX00349,4877,UPI,Bank_B,iOS,4,1,2,NETWORK_ERROR,NEW,SUCCESS
TX00350,15438,UPI,Bank_D,iOS,18,0,1,NONE,RETURNING,SUCCESS
TX00351,2591,CARD,Bank_D,iOS,6,1,2,NONE,RETURNING,FAILED
TX00352,15428,UPI,Bank_B,Android,19,0,1,NONE,RETURNING,SUCCESS
TX00353,14699,UPI,Bank_A,Desktop,14,0,1,NONE,RETURNING,SUCCESS
TX00354,19608,UPI,Bank_D,Desktop,16,2,3,BANK_ERROR,NEW,SUCCESS
TX00355,3151,CARD,Bank_A,Android,20,1,2,NONE,NEW,SUCCESS
TX00356,16079,UPI,Bank_A,Android,1,1,2,NETWORK_ERROR,NEW,SUCCESS
TX00357,16488,UPI,Bank_D,Android,6,0,1,NETWORK_ERROR,RETURNING,FAILED
TX00358,976,NET_BANKING,Bank_C,iOS,10,0,1,AUTH_ERROR,RETURNING,FAILED
TX00359,4242,UPI,Bank_B,Android,17,0,1,NONE,NEW,SUCCESS
TX00360,15302,CARD,Bank_D,Android,19,0,1,CARD_DECLINED,NEW,SUCCESS
TX00361,7066,UPI,Bank_D,Android,1,1,2,NONE,RETURNING,FAILED
TX00362,7179,UPI,Bank_B,Android,6,2,3,BANK_ERROR,RETURNING,FAILED
TX00363,8087,UPI,Bank_D,Desktop,14,0,1,NONE,NEW,SUCCESS
TX00364,6899,CARD,Bank_C,Android,18,3,4,AUTH_ERROR,RETURNING,FAILED
TX00365,4565,UPI,Bank_A,Desktop,1,3,4,BANK_ERROR,RETURNING,FAILED
TX00366,17119,UPI,Bank_D,Android,1,0,1,BANK_ERROR,RETURNING,FAILED
TX00367,13517,UPI,Bank_A,Android,1,0,1,NONE,RETURNING,SUCCESS
TX00368,18177,UPI,Bank_B,Android,10,0,1,NONE,RETURNING,SUCCESS
TX00369,8411,UPI,Bank_B,iOS,5,3,4,AUTH_ERROR,RETURNING,FAILED
TX00370,17314,CARD,Bank_C,Android,23,0,1,NONE,RETURNING,SUCCESS
TX00371,14198,UPI,Bank_A,iOS,22,0,1,NONE,RETURNING,SUCCESS
TX00372,5277,CARD,Bank_D,Android,13,0,1,NONE,RETURNING,SUCCESS
TX00373,14362,UPI,Bank_C,iOS,9,3,4,AUTH_ERROR,NEW,FAILED
TX00374,8408,UPI,Bank_A,iOS,0,0,1,NONE,RETURNING,SUCCESS
TX00375,6049,CARD,Bank_C,Android,18,0,1,NETWORK_ERROR,RETURNING,FAILED
TX00376,19322,UPI,Bank_B,Android,10,0,1,NONE,RETURNING,SUCCESS
TX00377,1250,UPI,Bank_B,Android,23,0,1,NONE,RETURNING,SUCCESS
TX00378,2031,CARD,Bank_A,Android,23,0,1,NONE,NEW,SUCCESS
TX00379,9304,NET_BANKING,Bank_C,Android,12,1,2,NONE,NEW,SUCCESS
TX00380,18148,UPI,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX00381,1181,CARD,Bank_D,Android,22,0,1,AUTH_ERROR,NEW,FAILED
TX00382,16996,CARD,Bank_A,Android,4,0,1,AUTH_ERROR,NEW,SUCCESS
TX00383,13507,UPI,Bank_B,Desktop,18,0,1,NONE,RETURNING,SUCCESS
TX00384,7905,CARD,Bank_B,iOS,7,3,4,CARD_DECLINED,RETURNING,FAILED
TX00385,5337,UPI,Bank_C,iOS,11,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX00386,17043,UPI,Bank_A,iOS,4,2,3,BANK_ERROR,NEW,FAILED
TX00387,12875,UPI,Bank_A,Android,11,0,1,BANK_ERROR,NEW,SUCCESS
TX00388,16344,CARD,Bank_A,Android,10,0,1,NONE,RETURNING,SUCCESS
TX00389,13284,UPI,Bank_C,Desktop,4,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX00390,3443,UPI,Bank_A,Android,7,2,3,NONE,RETURNING,SUCCESS
TX00391,13600,CARD,Bank_A,Android,15,0,1,NONE,NEW,SUCCESS
TX00392,9762,CARD,Bank_A,Android,23,0,1,NONE,RETURNING,SUCCESS
TX00393,17064,NET_BANKING,Bank_D,Android,23,0,1,NONE,NEW,SUCCESS
TX00394,15225,UPI,Bank_D,Android,19,2,3,BANK_ERROR,RETURNING,FAILED
TX00395,8230,UPI,Bank_C,Android,2,0,1,NONE,NEW,SUCCESS
TX00396,19631,UPI,Bank_B,iOS,5,0,1,NONE,RETURNING,SUCCESS
TX00397,1779,CARD,Bank_A,Android,4,0,1,NONE,RETURNING,SUCCESS
TX00398,3606,UPI,Bank_B,Android,9,0,1,NONE,NEW,FAILED
TX00399,13384,NET_BANKING,Bank_B,Android,20,1,2,NONE,NEW,SUCCESS
TX00400,7353,UPI,Bank_B,Android,11,0,1,NONE,NEW,SUCCESS
TX00401,19228,NET_BANKING,Bank_B,Desktop,20,1,2,BANK_ERROR,NEW,FAILED
TX00402,9535,CARD,Bank_B,iOS,14,1,2,NONE,RETURNING,FAILED
TX00403,11410,NET_BANKING,Bank_A,Android,2,0,1,NONE,RETURNING,SUCCESS
TX00404,13396,UPI,Bank_A,Android,22,1,2,BANK_ERROR,NEW,SUCCESS
TX00405,18625,CARD,Bank_A,iOS,20,1,2,NONE,NEW,SUCCESS
TX00406,13345,UPI,Bank_A,Android,19,0,1,NONE,NEW,SUCCESS
TX00407,11251,UPI,Bank_A,Android,3,0,1,NONE,NEW,SUCCESS
TX00408,10557,UPI,Bank_A,Android,6,3,4,BANK_ERROR,NEW,FAILED
TX00409,2579,CARD,Bank_A,Android,0,0,1,CARD_DECLINED,RETURNING,FAILED
TX00410,4552,UPI,Bank_A,Android,7,0,1,NONE,NEW,SUCCESS
TX00411,5981,NET_BANKING,Bank_A,Android,16,1,2,NONE,NEW,FAILED
TX00412,14169,UPI,Bank_A,Desktop,21,0,1,NONE,RETURNING,SUCCESS
TX00413,2949,UPI,Bank_B,Desktop,19,1,2,NONE,RETURNING,FAILED
TX00414,7490,UPI,Bank_C,Android,10,0,1,NONE,RETURNING,SUCCESS
TX00415,12022,CARD,Bank_D,iOS,6,2,3,CARD_DECLINED,NEW,FAILED
TX00416,2589,UPI,Bank_D,iOS,10,0,1,NONE,NEW,FAILED
TX00417,9923,NET_BANKING,Bank_B,Android,10,0,1,BANK_ERROR,RETURNING,FAILED
TX00418,9307,UPI,Bank_B,Android,21,0,1,NONE,NEW,SUCCESS
TX00419,9640,NET_BANKING,Bank_A,Android,20,0,1,NONE,NEW,SUCCESS
TX00420,16464,UPI,Bank_D,Android,20,1,2,NONE,NEW,FAILED
TX00421,4711,UPI,Bank_C,Android,14,2,3,BANK_ERROR,RETURNING,FAILED
TX00422,19323,CARD,Bank_D,Android,5,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX00423,5978,CARD,Bank_A,iOS,22,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX00424,16447,UPI,Bank_B,Desktop,18,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX00425,951,NET_BANKING,Bank_A,Desktop,12,3,4,NETWORK_ERROR,RETURNING,FAILED
TX00426,18171,UPI,Bank_D,Desktop,15,0,1,NONE,NEW,SUCCESS
TX00427,6933,CARD,Bank_A,Desktop,11,0,1,NONE,NEW,SUCCESS
TX00428,12038,UPI,Bank_C,Android,18,0,1,NETWORK_ERROR,NEW,FAILED
TX00429,2527,UPI,Bank_A,iOS,22,0,1,NONE,NEW,FAILED
TX00430,4100,UPI,Bank_D,iOS,18,0,1,BANK_ERROR,RETURNING,FAILED
TX00431,5152,NET_BANKING,Bank_A,Android,6,0,1,NONE,RETURNING,SUCCESS
TX00432,2838,NET_BANKING,Bank_D,Desktop,17,0,1,NONE,RETURNING,SUCCESS
TX00433,5487,UPI,Bank_B,Android,23,2,3,NONE,NEW,SUCCESS
TX00434,8102,NET_BANKING,Bank_C,Android,13,1,2,NETWORK_ERROR,NEW,FAILED
TX00435,5636,UPI,Bank_A,Desktop,13,1,2,BANK_ERROR,NEW,FAILED
TX00436,13579,CARD,Bank_D,Android,21,0,1,NONE,RETURNING,SUCCESS
TX00437,4013,UPI,Bank_C,iOS,15,1,2,NONE,RETURNING,FAILED
TX00438,17550,CARD,Bank_B,iOS,17,0,1,NONE,RETURNING,SUCCESS
TX00439,10736,UPI,Bank_C,iOS,8,0,1,BANK_ERROR,NEW,SUCCESS
TX00440,5826,UPI,Bank_A,Android,20,3,4,NETWORK_ERROR,NEW,FAILED
TX00441,3473,CARD,Bank_A,Desktop,3,0,1,NONE,NEW,SUCCESS
TX00442,12261,CARD,Bank_B,iOS,6,0,1,NONE,RETURNING,SUCCESS
TX00443,2182,CARD,Bank_C,Android,10,0,1,NONE,RETURNING,FAILED
TX00444,16381,NET_BANKING,Bank_C,Desktop,5,0,1,NONE,RETURNING,SUCCESS
TX00445,15405,CARD,Bank_C,iOS,19,0,1,NONE,NEW,FAILED
TX00446,9917,UPI,Bank_C,Android,11,0,1,NONE,RETURNING,SUCCESS
TX00447,11361,UPI,Bank_D,Android,11,0,1,NONE,NEW,SUCCESS
TX00448,517,CARD,Bank_B,Android,11,1,2,NONE,RETURNING,SUCCESS
TX00449,8908,NET_BANKING,Bank_B,Android,13,1,2,NONE,RETURNING,FAILED
TX00450,3367,NET_BANKING,Bank_D,Android,9,0,1,NONE,NEW,SUCCESS
TX00451,17309,CARD,Bank_B,Android,1,2,3,CARD_DECLINED,RETURNING,FAILED
TX00452,5845,CARD,Bank_B,Android,19,0,1,NONE,RETURNING,FAILED
TX00453,11438,CARD,Bank_C,Desktop,11,0,1,NONE,RETURNING,SUCCESS
TX00454,512,UPI,Bank_D,Desktop,16,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX00455,7643,UPI,Bank_C,iOS,7,0,1,NONE,RETURNING,SUCCESS
TX00456,7687,CARD,Bank_A,iOS,19,1,2,NONE,RETURNING,SUCCESS
TX00457,828,NET_BANKING,Bank_B,Desktop,1,1,2,NONE,RETURNING,SUCCESS
TX00458,11757,NET_BANKING,Bank_A,Android,20,0,1,NONE,RETURNING,FAILED
TX00459,6088,UPI,Bank_B,Android,11,0,1,NONE,NEW,SUCCESS
TX00460,18988,CARD,Bank_B,Android,12,0,1,NONE,NEW,SUCCESS
TX00461,3067,NET_BANKING,Bank_A,Desktop,0,1,2,NONE,RETURNING,SUCCESS
TX00462,14627,CARD,Bank_B,iOS,17,1,2,NONE,NEW,SUCCESS
TX00463,19270,UPI,Bank_C,Desktop,13,0,1,NONE,NEW,FAILED
TX00464,16148,CARD,Bank_D,Android,23,0,1,NONE,RETURNING,SUCCESS
TX00465,17606,CARD,Bank_A,Android,11,1,2,CARD_DECLINED,RETURNING,FAILED
TX00466,18055,CARD,Bank_B,iOS,19,0,1,NONE,RETURNING,FAILED
TX00467,5173,CARD,Bank_B,Android,3,2,3,AUTH_ERROR,RETURNING,FAILED
TX00468,5204,CARD,Bank_A,Android,13,0,1,NONE,NEW,SUCCESS
TX00469,2243,UPI,Bank_B,iOS,17,1,2,NONE,RETURNING,SUCCESS
TX00470,7457,UPI,Bank_D,Android,23,0,1,NONE,NEW,SUCCESS
TX00471,12143,CARD,Bank_A,Android,3,0,1,NONE,NEW,SUCCESS
TX00472,3540,UPI,Bank_B,Android,7,1,2,NONE,RETURNING,SUCCESS
TX00473,5744,NET_BANKING,Bank_B,Desktop,17,0,1,NONE,RETURNING,SUCCESS
TX00474,10618,UPI,Bank_A,Android,3,0,1,NONE,NEW,SUCCESS
TX00475,14652,UPI,Bank_A,Android,0,1,2,NETWORK_ERROR,NEW,FAILED
TX00476,3014,NET_BANKING,Bank_C,iOS,23,0,1,NONE,NEW,SUCCESS
TX00477,13684,UPI,Bank_D,Android,5,0,1,BANK_ERROR,RETURNING,FAILED
TX00478,12244,CARD,Bank_C,iOS,12,1,2,NONE,NEW,SUCCESS
TX00479,14497,CARD,Bank_B,iOS,1,0,1,NONE,NEW,SUCCESS
TX00480,8887,UPI,Bank_C,Android,18,0,1,NONE,RETURNING,SUCCESS
TX00481,14291,NET_BANKING,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX00482,828,UPI,Bank_C,Android,21,1,2,BANK_ERROR,NEW,SUCCESS
TX00483,17849,UPI,Bank_B,Android,13,3,4,BANK_ERROR,RETURNING,FAILED
TX00484,798,UPI,Bank_C,Android,8,1,2,BANK_ERROR,RETURNING,SUCCESS
TX00485,7286,UPI,Bank_A,Android,9,1,2,NETWORK_ERROR,NEW,FAILED
TX00486,14612,NET_BANKING,Bank_D,Android,6,2,3,BANK_ERROR,NEW,SUCCESS
TX00487,14023,CARD,Bank_C,Android,8,0,1,AUTH_ERROR,NEW,FAILED
TX00488,16879,UPI,Bank_A,Android,14,0,1,NONE,RETURNING,FAILED
TX00489,7500,CARD,Bank_B,Desktop,19,1,2,NONE,RETURNING,FAILED
TX00490,4271,CARD,Bank_B,Android,14,0,1,NONE,RETURNING,SUCCESS
TX00491,4460,NET_BANKING,Bank_A,iOS,23,0,1,NONE,NEW,SUCCESS
TX00492,2602,UPI,Bank_B,Desktop,10,0,1,NONE,NEW,SUCCESS
TX00493,17201,NET_BANKING,Bank_B,Android,17,1,2,NONE,RETURNING,FAILED
TX00494,19266,UPI,Bank_A,Desktop,1,0,1,NONE,RETURNING,SUCCESS
TX00495,5586,CARD,Bank_B,Android,19,3,4,CARD_DECLINED,NEW,FAILED
TX00496,8435,NET_BANKING,Bank_A,iOS,18,2,3,AUTH_ERROR,NEW,FAILED
TX00497,4591,UPI,Bank_A,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX00498,11230,UPI,Bank_A,iOS,1,0,1,NONE,RETURNING,SUCCESS
TX00499,7751,UPI,Bank_A,iOS,19,0,1,AUTH_ERROR,NEW,SUCCESS
TX00500,1267,UPI,Bank_D,Android,12,1,2,NONE,RETURNING,SUCCESS
TX00501,1162,UPI,Bank_D,Android,3,0,1,NONE,NEW,SUCCESS
TX00502,18640,CARD,Bank_D,Desktop,2,1,2,AUTH_ERROR,NEW,SUCCESS
TX00503,11274,UPI,Bank_A,Android,14,0,1,NONE,RETURNING,SUCCESS
TX00504,4829,UPI,Bank_C,Android,11,1,2,NETWORK_ERROR,NEW,SUCCESS
TX00505,9448,UPI,Bank_C,iOS,0,1,2,BANK_ERROR,NEW,FAILED
TX00506,5434,UPI,Bank_A,Android,10,0,1,NONE,RETURNING,SUCCESS
TX00507,9024,UPI,Bank_D,Android,16,0,1,NONE,RETURNING,SUCCESS
TX00508,4430,CARD,Bank_D,iOS,7,0,1,NONE,NEW,SUCCESS
TX00509,6901,UPI,Bank_C,iOS,13,1,2,BANK_ERROR,RETURNING,FAILED
TX00510,4946,NET_BANKING,Bank_A,Android,4,2,3,BANK_ERROR,RETURNING,FAILED
TX00511,6831,UPI,Bank_C,Android,14,1,2,BANK_ERROR,RETURNING,FAILED
TX00512,15468,NET_BANKING,Bank_A,iOS,1,1,2,BANK_ERROR,NEW,SUCCESS
TX00513,17437,UPI,Bank_A,Android,6,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX00514,2639,CARD,Bank_C,iOS,12,0,1,NONE,RETURNING,SUCCESS
TX00515,7156,CARD,Bank_B,Desktop,19,0,1,NONE,RETURNING,SUCCESS
TX00516,11616,CARD,Bank_A,iOS,10,1,2,AUTH_ERROR,RETURNING,FAILED
TX00517,11593,CARD,Bank_A,Android,13,3,4,AUTH_ERROR,RETURNING,FAILED
TX00518,1642,NET_BANKING,Bank_C,Android,9,1,2,BANK_ERROR,NEW,SUCCESS
TX00519,14064,CARD,Bank_D,iOS,3,0,1,NETWORK_ERROR,NEW,FAILED
TX00520,17675,CARD,Bank_B,Android,19,0,1,NONE,RETURNING,SUCCESS
TX00521,6413,NET_BANKING,Bank_A,iOS,14,0,1,NETWORK_ERROR,RETURNING,FAILED
TX00522,19165,CARD,Bank_B,Android,2,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX00523,18024,UPI,Bank_C,Android,10,0,1,NONE,RETURNING,SUCCESS
TX00524,13907,UPI,Bank_D,Desktop,19,0,1,NONE,RETURNING,SUCCESS
TX00525,9680,NET_BANKING,Bank_B,Desktop,17,2,3,BANK_ERROR,NEW,SUCCESS
TX00526,17849,UPI,Bank_A,iOS,22,0,1,NONE,NEW,SUCCESS
TX00527,8791,CARD,Bank_A,Android,16,0,1,NONE,RETURNING,SUCCESS
TX00528,7594,UPI,Bank_D,Android,20,1,2,NONE,NEW,SUCCESS
TX00529,4412,UPI,Bank_A,Android,13,0,1,NONE,NEW,SUCCESS
TX00530,1424,CARD,Bank_C,Android,14,2,3,CARD_DECLINED,RETURNING,FAILED
TX00531,3241,CARD,Bank_A,iOS,17,0,1,NONE,RETURNING,SUCCESS
TX00532,19970,UPI,Bank_C,iOS,2,0,1,NONE,RETURNING,SUCCESS
TX00533,1910,UPI,Bank_A,Android,12,0,1,NONE,RETURNING,SUCCESS
TX00534,6688,UPI,Bank_A,Android,2,0,1,NONE,NEW,FAILED
TX00535,19407,CARD,Bank_B,Android,6,1,2,NONE,RETURNING,FAILED
TX00536,5401,UPI,Bank_B,Desktop,18,1,2,NONE,NEW,SUCCESS
TX00537,15585,CARD,Bank_B,Desktop,22,1,2,CARD_DECLINED,NEW,FAILED
TX00538,11814,CARD,Bank_C,Desktop,23,3,4,NONE,NEW,SUCCESS
TX00539,4848,NET_BANKING,Bank_B,Android,17,0,1,NONE,RETURNING,FAILED
TX00540,9535,UPI,Bank_C,Android,16,0,1,NETWORK_ERROR,RETURNING,FAILED
TX00541,3809,UPI,Bank_B,Android,21,0,1,NONE,RETURNING,SUCCESS
TX00542,13216,UPI,Bank_C,iOS,8,0,1,NONE,RETURNING,FAILED
TX00543,9676,UPI,Bank_B,iOS,13,0,1,NONE,NEW,SUCCESS
TX00544,10250,UPI,Bank_D,Desktop,21,0,1,NONE,NEW,SUCCESS
TX00545,19556,CARD,Bank_B,Android,7,0,1,NONE,RETURNING,FAILED
TX00546,6630,UPI,Bank_B,Desktop,13,0,1,NONE,RETURNING,SUCCESS
TX00547,10288,UPI,Bank_C,Android,4,3,4,BANK_ERROR,RETURNING,FAILED
TX00548,14783,UPI,Bank_B,Android,23,1,2,NONE,RETURNING,SUCCESS
TX00549,604,NET_BANKING,Bank_B,Android,19,3,4,NETWORK_ERROR,RETURNING,FAILED
TX00550,1314,UPI,Bank_C,Android,13,1,2,NONE,RETURNING,FAILED
TX00551,1631,UPI,Bank_C,Desktop,11,3,4,NETWORK_ERROR,NEW,FAILED
TX00552,923,UPI,Bank_D,Android,21,0,1,BANK_ERROR,RETURNING,SUCCESS
TX00553,17412,CARD,Bank_C,Android,7,2,3,CARD_DECLINED,NEW,FAILED
TX00554,5129,CARD,Bank_A,iOS,0,1,2,NONE,NEW,SUCCESS
TX00555,13528,UPI,Bank_D,Android,15,0,1,NONE,RETURNING,SUCCESS
TX00556,16617,UPI,Bank_D,Android,21,1,2,NONE,NEW,SUCCESS
TX00557,2205,UPI,Bank_A,Android,7,0,1,NONE,RETURNING,SUCCESS
TX00558,3727,CARD,Bank_A,Android,4,0,1,AUTH_ERROR,NEW,FAILED
TX00559,13072,UPI,Bank_C,Android,2,1,2,BANK_ERROR,NEW,FAILED
TX00560,1952,NET_BANKING,Bank_A,Android,12,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX00561,5010,UPI,Bank_B,Desktop,4,0,1,NONE,RETURNING,FAILED
TX00562,11103,UPI,Bank_D,iOS,2,1,2,BANK_ERROR,NEW,SUCCESS
TX00563,13943,UPI,Bank_A,iOS,21,3,4,BANK_ERROR,NEW,FAILED
TX00564,11804,CARD,Bank_A,Android,13,0,1,NONE,RETURNING,SUCCESS
TX00565,15861,CARD,Bank_C,Desktop,5,3,4,NETWORK_ERROR,RETURNING,FAILED
TX00566,6290,NET_BANKING,Bank_A,Desktop,20,2,3,BANK_ERROR,RETURNING,FAILED
TX00567,17740,UPI,Bank_D,Android,6,0,1,BANK_ERROR,NEW,FAILED
TX00568,19860,UPI,Bank_A,iOS,22,0,1,BANK_ERROR,RETURNING,FAILED
TX00569,5745,CARD,Bank_B,Android,5,1,2,NONE,NEW,FAILED
TX00570,19970,UPI,Bank_A,iOS,13,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX00571,9688,CARD,Bank_C,Desktop,21,3,4,CARD_DECLINED,RETURNING,FAILED
TX00572,11929,UPI,Bank_C,Android,3,0,1,NONE,NEW,SUCCESS
TX00573,8153,UPI,Bank_D,Android,19,0,1,NONE,NEW,SUCCESS
TX00574,3430,UPI,Bank_B,iOS,18,1,2,NONE,NEW,FAILED
TX00575,19187,CARD,Bank_D,Desktop,9,0,1,NONE,RETURNING,FAILED
TX00576,8762,UPI,Bank_C,iOS,22,2,3,AUTH_ERROR,NEW,FAILED
TX00577,7214,CARD,Bank_D,iOS,12,0,1,NONE,RETURNING,FAILED
TX00578,13423,UPI,Bank_A,Desktop,11,0,1,NONE,NEW,SUCCESS
TX00579,1453,CARD,Bank_B,iOS,13,1,2,CARD_DECLINED,RETURNING,SUCCESS
TX00580,11075,UPI,Bank_B,Desktop,12,0,1,NONE,RETURNING,SUCCESS
TX00581,11123,UPI,Bank_A,Android,18,0,1,BANK_ERROR,RETURNING,SUCCESS
TX00582,767,NET_BANKING,Bank_C,Desktop,8,0,1,NONE,NEW,SUCCESS
TX00583,9437,UPI,Bank_C,Android,15,1,2,AUTH_ERROR,NEW,FAILED
TX00584,13759,CARD,Bank_C,Android,8,0,1,NONE,RETURNING,FAILED
TX00585,3819,CARD,Bank_A,Android,5,0,1,NONE,NEW,FAILED
TX00586,19229,UPI,Bank_A,Desktop,13,1,2,NONE,RETURNING,FAILED
TX00587,7583,CARD,Bank_A,Android,6,0,1,NONE,RETURNING,SUCCESS
TX00588,639,NET_BANKING,Bank_D,Android,18,0,1,BANK_ERROR,NEW,FAILED
TX00589,5064,UPI,Bank_B,iOS,2,0,1,BANK_ERROR,NEW,SUCCESS
TX00590,4935,CARD,Bank_B,iOS,14,0,1,NONE,RETURNING,SUCCESS
TX00591,6142,CARD,Bank_B,Desktop,11,2,3,NETWORK_ERROR,RETURNING,FAILED
TX00592,14937,UPI,Bank_A,iOS,0,0,1,NONE,RETURNING,SUCCESS
TX00593,7412,UPI,Bank_A,Desktop,10,0,1,NONE,NEW,SUCCESS
TX00594,5420,UPI,Bank_B,Desktop,21,3,4,BANK_ERROR,RETURNING,FAILED
TX00595,13316,CARD,Bank_C,iOS,2,0,1,NONE,RETURNING,SUCCESS
TX00596,2879,CARD,Bank_D,Android,16,2,3,NETWORK_ERROR,RETURNING,FAILED
TX00597,17408,CARD,Bank_D,Android,12,0,1,NONE,NEW,SUCCESS
TX00598,1681,UPI,Bank_D,Android,7,1,2,BANK_ERROR,RETURNING,SUCCESS
TX00599,19808,UPI,Bank_A,iOS,12,0,1,BANK_ERROR,RETURNING,SUCCESS
TX00600,12777,CARD,Bank_A,Android,7,3,4,CARD_DECLINED,NEW,FAILED
TX00601,5813,UPI,Bank_A,iOS,7,0,1,NONE,RETURNING,SUCCESS
TX00602,16739,CARD,Bank_C,Android,23,0,1,CARD_DECLINED,RETURNING,FAILED
TX00603,4904,CARD,Bank_C,Desktop,12,0,1,NONE,RETURNING,SUCCESS
TX00604,18322,UPI,Bank_C,iOS,11,0,1,NONE,RETURNING,SUCCESS
TX00605,10236,UPI,Bank_B,iOS,4,0,1,NONE,RETURNING,SUCCESS
TX00606,109,UPI,Bank_B,Android,12,1,2,NONE,NEW,SUCCESS
TX00607,19355,CARD,Bank_B,Android,22,2,3,NONE,RETURNING,FAILED
TX00608,5224,NET_BANKING,Bank_A,Android,11,2,3,NETWORK_ERROR,RETURNING,FAILED
TX00609,1115,CARD,Bank_C,Android,18,0,1,NONE,NEW,FAILED
TX00610,2293,UPI,Bank_D,Desktop,9,0,1,NONE,RETURNING,FAILED
